renters,description
MIZU HOME,"SURVIVE IN THE WILDERNESS ~ with our NAIFU POCKET KNIFE ! Saat Camping, gunakan NAIFU untuk memotong tali, ranting maupun untuk mempersiapkan makanan Saat Travelling, gunakan NAIFU untuk memotong buah-buahan dan alat potong saat emergency **MIZU mengingatkan Anda untuk membawa NAIFU di dalam bagasi CHECK-IN saat terbang atau naik kereta supaya ia aman dibawa VERSATILE DAILY USE ~ NAIFU juga bisa digunakan sebagai letter opener (untuk memotong amplop surat) & package opener (untuk membuka paket kiriman belanjaan Anda) COMPACT & PORTABLE ~ NAIFU bisa dilipat sehingga menjadi lebih compact (tidak akan memakan banyak tempat) & aman dibawa ke mana pun juga karena ujung tajam pisau masuk ke dalam lipatannya NAIFU juga bisa dicantolkan ke gantungan kunci biar Anda tidak lupa membawanya HIGH QUALITY STAINLESS STEEL ~ Terbuat dari besi stainless bermutu, NAIFU kuat, tajam, anti-karat dan tahan lama Jika Anda merawatnya dengan baik, NAIFU akan awet dipakai dan bisa selalu membantu Anda :) Bahan	: Stainless Steel Terlipat	: 7 x 2m Tebal 6mm Terbuka	: 11.9 x 2cm Pisau	: Panjang 4.4cm Tebal 2mm Berat	: 32g VARIAN yang BISA DIPILIH = READY STOCK!! *Harga di atas adalah harga untuk 1pcs *Silahkan beli lebih untuk mendapat harga grosir *Barang kami sangat cocok untuk dijadikan kado untuk orang-orang kesayangan di hidup Anda :) *Produk tidak memiliki logo MIZU HOME, logo di photo hanyalah watermark saja *Perkenankan penyimpangan pengukuran 1-3mm karena barang diukur dgn tangan  *FREE BUBBLE WRAP SESUAI KEBUTUHAN PRODUK & packing aman! *Sebelum dikirim, kami sudah cek barang dlm kondisi baik *Jadi, kerusakan yg terjadi dlm pengiriman bukan tanggung jawab kami, harap klaim ke ekspedisi *Membeli = setuju dgn syarat kami :) *Follow our Instagram @MIZUHOMEid www.instagram.com/MIZUHOMEID & our sister store @MIZULIVING www.instagram.com/MIZULIVING untuk update promo produk terbaru kami *TIPS CERDAS : BELANJALAH LEBIH DARI 1 BARANG DI 1 TOKO SUPAYA HEMAT BIAYA PENGIRIMAN"
Deknived Indonesia,"Pisau Lipat Italian Knife , Kategori Folded Knife .  Drop Point Blade , Material Full Stainless Steel . Anti Karat Dan Tahan Korosi Jenis Bilah Drop Point Umumnya Di Hutan Berfungsi Untuk Melubangi Kayu Atau Suatu Object Tertentu ... Finishing Mata Pisau Dengan WhetStone. Sudah Diasah Dan Siap Digunakan... Full Automatic Spring System. Cukup Menekan Pelatuk Pisau Untuk Mengeluarkan Pisau Secara Keseluruhan . Garansi Jika Produk Yang Di Terima Mengecewakan / Atau Ada Masalah Lain Seputar Produk , Masalah Pengiriman Dan Sebagainya Di Mohon Agan Masukan Komplain . Spesifikasi : Kondisi Mata Pisau : Sudah Di Asah Sampai Mampu Menyayat 32 Lapis Kertas HVS / Setara Dengan 5 Lipatan Kertas HVS ( Silahkan Disimak VIdeonya ) Panjang Total : +-23 Cm Panjang Bilah : +-10 Cm Panjang Handle : +-12.5 Cm Lebar Bilah : +-1.7 Cm Tebal Bilah : +-3 Mm Bahan : Stainless Steel Dapat Dilipat : Ya Dapat Di Lock : Ya Sistem Keluar Masuk Bilah : Automatic Spring Sistem ( Sekali Tekan Keluar Keseluruhan ) Kelengkapan : 1 Unit Pisau Lipat Dan Box"
Deknived Indonesia,"Pisau Lipat Browning U.S , Kategori Folded Knife . Clip Point Stainless Steel Blade Finishing Titanium (Yang ""Abu-Abu"") . Anti Karat Dan Tahan Korosi Jenis Bilah Clip Point Umumnya Di Hutan Berfungsi Untuk Mencungkil Kayu Atau Suatu Object Tertentu ... Finishing Mata Pisau Dengan WhetStone. Sudah Diasah Dan Siap Digunakan... Dilengkapi Dengan Klip Penjepit Dan Pemecah Kaca . Full Automatic Spring System . Cukup Menekan Pelatuk Pisau Untuk Mengeluarkan Pisau Secara Keseluruhan ( Spring Sistem ) Garansi Jika Produk Yang Di Terima Mengecewakan / Atau Ada Masalah Lain Seputar Produk , Masalah Pengiriman Dan Sebagainya Di Mohon Agan Masukan Komplain . Spesifikasi : Kondisi Mata Pisau : Sudah Di Asah Sampai Mampu Menyayat 32 Lapis Kertas HVS / Setara Dengan 5 Lipatan Kertas HVS ( Silahkan Disimak VIdeonya ) Grade : Original Panjang Pisau Keseluruhan : 23 Cm Panjang Handle : 13 Cm Panjang Bilah : 10 Cm Lebar Bilah : 3 Cm Tebal Bilah : 3 mm Dapat Dilipat : Ya Lock Pada Pisau : Ya Sistem Pisau : Automatic Spring System Kelengkapan : Pisau Dan Box"
Stardata Shop,"Silakan Order Ready Sesuai Stok Huohou K30 Pro multitool 18 fungsi, bahan tahan karat dan kuat, Bahan Utama : 7Cr17, 3Cr13 Bahan Pegangan: STAINLESS STEEL Bahan Pisau: STAINLESS STEEL Model: Houhuo pro Size: 102mmx39mmx20mm Weight: 269g Item: 18 IN 1 Multi-function"
MIZU HOME,"SURVIVE IN THE WILDERNESS ~ with our NAIFU POCKET KNIFE ! Saat Camping, gunakan NAIFU untuk memotong tali, ranting maupun untuk mempersiapkan makanan Saat Travelling, gunakan NAIFU untuk memotong buah-buahan dan alat potong saat emergency **MIZU mengingatkan Anda untuk membawa NAIFU di dalam bagasi CHECK-IN saat terbang atau naik kereta supaya ia aman dibawa VERSATILE DAILY USE ~ NAIFU juga bisa digunakan sebagai letter opener (untuk memotong amplop surat) & package opener (untuk membuka paket kiriman belanjaan Anda) COMPACT & PORTABLE ~ NAIFU bisa dilipat sehingga menjadi lebih compact (tidak akan memakan banyak tempat) & aman dibawa ke mana pun juga karena ujung tajam pisau masuk ke dalam lipatannya Terdapat klip di belakang NAIFU supaya gampang dijepit di kantong celana Anda biar Anda tidak lupa membawanya HIGH QUALITY STAINLESS STEEL ~ Terbuat dari besi stainless bermutu, NAIFU kuat, tajam, anti-karat dan tahan lama Jika Anda merawatnya dengan baik, NAIFU akan awet dipakai dan bisa selalu membantu Anda :) Bahan	: Stainless Steel Terlipat	: 9 x 2.7cm Tebal 9mm Terbuka	: 15 x 2.5cm Pisau	: Panjang 5.8cm Tebal 2mm Berat	: 50g VARIAN yang BISA DIPILIH = READY STOCK!! *Harga di atas adalah harga untuk 1pcs *Silahkan beli lebih untuk mendapat harga grosir *Barang kami sangat cocok untuk dijadikan kado untuk orang-orang kesayangan di hidup Anda :) *Produk tidak memiliki logo MIZU HOME, logo di photo hanyalah watermark saja *Perkenankan penyimpangan pengukuran 1-3mm karena barang diukur dgn tangan  *FREE BUBBLE WRAP SESUAI KEBUTUHAN PRODUK & packing aman! *Sebelum dikirim, kami sudah cek barang dlm kondisi baik *Jadi, kerusakan yg terjadi dlm pengiriman bukan tanggung jawab kami, harap klaim ke ekspedisi *Membeli = setuju dgn syarat kami :) *Follow our Instagram @MIZUHOMEid www.instagram.com/MIZUHOMEID & our sister store @MIZULIVING www.instagram.com/MIZULIVING untuk update promo produk terbaru kami *BELANJA LEBIH DARI 1 ITEM SUPAYA HEMAT ONGKIR"
Deknived Indonesia,"Pisau Lipat Boker Made In Solingen ( Kota Di jerman ) , Kategori Folded Knife . Drop Point Blade Finishing Titanium (Yang ""Abu-Abu"") . Anti Karat Dan Tahan Korosi Jenis Bilah Drop Point Umumnya Di Hutan Berfungsi Untuk Melubangi Kayu Atau Suatu Object Tertentu ... Finishing Mata Pisau Dengan WhetStone. Sudah Diasah Dan Siap Digunakan... Dilengkapi Dengan Klip Penjepit Dan Pemecah Kaca . Cukup Menekan Pelatuk Pisau Lalu Ayun Kejut Untuk Mengeluarkan Pisau Secara Keseluruhan . Garansi Jika Produk Yang Di Terima Mengecewakan / Atau Ada Masalah Lain Seputar Produk , Masalah Pengiriman Dan Sebagainya Di Mohon Agan Masukan Komplain . Spesifikasi : Kondisi Mata Pisau : Sudah Di Asah Sampai Mampu Menyayat 32 Lapis Kertas HVS / Setara Dengan 5 Lipatan Kertas HVS ( Silahkan Disimak VIdeonya ) Grade : Original Panjang Total : +-20.5 Cm Panjang Bilah : +-9 Cm Panjang Handle : +-11.5 Cm Lebar Bilah : +- 2.8 Cm Tebal Bilah : +- 3 Mm Dapat Di Lock : Ya Kelengkapan : 1 Unit Pisau Boker Dan Box"
MIZU HOME,"SURVIVE IN THE WILDERNESS ~ with our NAIFUSAYA POCKET KNIFE ! Saat Camping, gunakan NAIFUSAYA untuk memotong tali, ranting maupun untuk mempersiapkan makanan Saat Travelling, gunakan NAIFUSAYA untuk memotong buah-buahan dan alat potong saat emergency **MIZU mengingatkan Anda untuk membawa NAIFUSAYA di dalam bagasi CHECK-IN saat terbang atau naik kereta supaya ia aman dibawa VERSATILE DAILY USE ~ NAIFUSAYA juga bisa digunakan sebagai letter opener (untuk memotong amplop surat) & package opener (untuk membuka paket kiriman belanjaan Anda) HIGH QUALITY STAINLESS STEEL ~ Terbuat dari besi stainless bermutu, NAIFUSAYA kuat, tajam, anti-karat dan tahan lama Jika Anda merawatnya dengan baik, NAIFUSAYA akan awet dipakai dan bisa selalu membantu Anda :) COMPACT & PORTABLE ~ NAIFUSAYA sangat compact (tidak akan memakan banyak tempat) & ada penutup pisaunya Terdapat lubang di ujung gagang NAIFUSAYA yang gampang dicantolkan ke gantungan kunci biar Anda tidak lupa membawanya Jadi ia sangat ideal untuk dibawa ke mana pun juga PLASTIC HANDLE & SCABBARD ~ Gagang dan penutup pisaunya terbuat dari plastik bermotif kayu yang mudah dibersihkan dengan air sabun Designnya timeless jadi awet dan tidak akan ketinggalan zaman Bahan	: Stainless Steel (Pisau) & Plastik (Badan Luar) Tertutup: 10.5 x 3.5 x 0.8cm Terbuka	:  9.8 x 3.5 x 0.8cm Pisau	: Panjang 2inci ; Tebal 0.5mm Cutting Edge : 1.75inci Berat	: 20g VARIAN yang BISA DIPILIH = READY STOCK!! *Harga di atas adalah harga untuk 1pcs *Silahkan beli lebih untuk mendapat harga grosir *Barang kami sangat cocok dijadikan kado untuk orang-orang kesayangan di hidup Anda :) *Produk tidak memiliki logo MIZU HOME, logo di photo hanyalah watermark saja *Karena perbedaan monitor & cahaya, warna item sebenarnya mungkin sedikit berbeda dari warna di gambar *Perkenankan penyimpangan pengukuran 1-3mm karena barang diukur dgn tangan  *FREE KARTON UNTUK PACKING SESUAI KEBUTUHAN PRODUK & packing aman! *Sebelum dikirim, kami sudah cek barang dlm kondisi baik *Jadi, kerusakan yg terjadi dlm pengiriman bukan tanggung jawab kami, harap klaim ke ekspedisi *Membeli = setuju dgn syarat kami :) *Follow our Instagram @MIZUHOMEid www.instagram.com/MIZUHOMEID & our sister store @MIZULIVING www.instagram.com/MIZULIVING untuk update promo produk terbaru kami *TIPS CERDAS : BELANJALAH LEBIH DARI 1 BARANG DI 1 TOKO SUPAYA HEMAT BIAYA PENGIRIMAN"
RESPUBLICA,"TIPE YANG TERSEDIA: HITAM  UNTUK TIPE W33 SILVER BISA KE SINI: https://www.tokopedia.com/respublica/knifezer-pisau-saku-lipatmini-serbaguna-portable-knife-survival-silver UNTUK TIPE W33 HITAM BISA KE SINI https://www.tokopedia.com/respublica/knifezer-pisau-saku-lipat-mini-serbaguna-portable-knife-survival-hitam BARANG READY STOCK, BUKAN DROPSHIP! WAKTU PENGIRIMAN JADI LEBIH CEPAT! Desain pisau lipat dengan bentuk unik ini wajib dimiliki para kolektor pisau. Pisau ini juga dapat digunakan untuk melindungi diri dalam keadaan darurat atau digunakan saat camping dan hiking. FEATURES Folding Mechanism Pisau ini menggunakan desain lipat sehingga mudah untuk disimpan dalam kantong atau dibawa berpergian. Sharp Knife Pisau ini memiliki mata pisau sangat tajam dan dapat dijadikan peralatan survival dalam keadaan darurat. High Quality Material Terbuat dari bahan stainless steel yang sangat kuat sehingga dapat digunakan dalam jangka waktu lama dan tidak mudah rusak."
MIZU HOME,"SURVIVE IN THE WILDERNESS ~ with our NAIFU POCKET KNIFE ! Saat Camping, gunakan NAIFU untuk memotong tali, ranting maupun untuk mempersiapkan makanan Saat Travelling, gunakan NAIFU untuk memotong buah-buahan dan alat potong saat emergency **MIZU mengingatkan Anda untuk membawa NAIFU di dalam bagasi CHECK-IN saat terbang atau naik kereta supaya ia aman dibawa VERSATILE DAILY USE ~ NAIFU juga bisa digunakan sebagai letter opener (untuk memotong amplop surat) & package opener (untuk membuka paket kiriman belanjaan Anda) COMPACT & PORTABLE ~ NAIFU bisa dilipat sehingga menjadi lebih compact (tidak akan memakan banyak tempat) & aman dibawa ke mana pun juga karena ujung tajam pisau masuk ke dalam lipatannya NAIFU juga gampang dicantolkan ke gantungan kunci biar Anda tidak lupa membawanya HIGH QUALITY STAINLESS STEEL ~ Terbuat dari besi stainless bermutu, NAIFU kuat, tajam, anti-karat dan tahan lama Jika Anda merawatnya dengan baik, NAIFU akan awet dipakai dan bisa selalu membantu Anda :) Bahan	: Stainless Steel (3Cr15MoV) Terlipat	: 9.5 x 2.9 x 0.55cm Terbuka	: 16.6 x 2.7 x 0.55cm Pisau	: Panjang 2.5 inci / 6.5cm ; Tebal 1.7mm Berat	: 60g VARIAN yang BISA DIPILIH = READY STOCK!! *Harga di atas adalah harga untuk 1pcs pisau *Silahkan beli lebih untuk mendapat harga grosir *Barang kami sangat cocok untuk dijadikan kado untuk orang-orang kesayangan di hidup Anda :) *Produk tidak memiliki logo MIZU HOME, logo di photo hanyalah watermark saja *Perkenankan penyimpangan pengukuran 1-3mm karena barang diukur dgn tangan  *FREE KARTON SESUAI KEBUTUHAN PRODUK & packing aman! *Sebelum dikirim, kami sudah cek barang dlm kondisi baik *Jadi, kerusakan yg terjadi dlm pengiriman bukan tanggung jawab kami, harap klaim ke ekspedisi *Membeli = setuju dgn syarat kami :) *Follow our Instagram @MIZUHOMEid & our sister store @MIZULIVING untuk update promo produk terbaru kami *BELANJA LEBIH DARI 1 ITEM SUPAYA HEMAT ONGKIR"
MIZU HOME,"SURVIVE IN THE WILDERNESS ~ with our UDDONAIFU POCKET KNIFE ! Saat Camping, gunakan UDDONAIFU untuk memotong tali, ranting maupun untuk mempersiapkan makanan Saat Travelling, gunakan UDDONAIFU untuk memotong buah-buahan dan alat potong saat emergency **MIZU mengingatkan Anda untuk membawa UDDONAIFU di dalam bagasi CHECK-IN saat terbang atau naik kereta supaya ia aman dibawa VERSATILE DAILY USE ~ UDDONAIFU juga bisa digunakan sebagai letter opener (untuk memotong amplop surat) & package opener (untuk membuka paket kiriman belanjaan Anda) COMPACT & PORTABLE ~ UDDONAIFU bisa dilipat sehingga menjadi lebih compact (tidak akan memakan banyak tempat) & aman dibawa ke mana pun juga karena ujung tajam pisau masuk ke dalam lipatannya UDDONAIFU juga gampang dicantolkan ke gantungan kunci biar Anda tidak lupa membawanya HIGH QUALITY STAINLESS STEEL ~ Terbuat dari besi stainless bermutu, UDDONAIFU kuat, tajam, anti-karat dan tahan lama Jika Anda merawatnya dengan baik, UDDONAIFU akan awet dipakai dan bisa selalu membantu Anda :) Bahan	: 2Cr13 Stainless Steel Terlipat	: 8.9 x 3.2 x 1.25 cm Terbuka	: 15.5 x 2.5 x 1.25 cm Pisau	: Panjang 2.5 inci ; Tebal 2.6mm Berat	: 100g VARIAN yang BISA DIPILIH = READY STOCK!! *Harga di atas adalah harga untuk 1pcs pisau + rantainya *Silahkan beli lebih untuk mendapat harga grosir *Barang kami sangat cocok untuk dijadikan kado untuk orang-orang kesayangan di hidup Anda :) *Produk tidak memiliki logo MIZU HOME, logo di photo hanyalah watermark saja *Perkenankan penyimpangan pengukuran 1-3mm karena barang diukur dgn tangan  *FREE KARTON SESUAI KEBUTUHAN PRODUK & packing aman! *Sebelum dikirim, kami sudah cek barang dlm kondisi baik *Jadi, kerusakan yg terjadi dlm pengiriman bukan tanggung jawab kami, harap klaim ke ekspedisi *Membeli = setuju dgn syarat kami :) *Follow our Instagram @MIZUHOMEid www.instagram.com/MIZUHOMEID & our sister store @MIZULIVING untuk update promo produk terbaru kami *BELANJA LEBIH DARI 1 ITEM SUPAYA HEMAT ONGKIR"
Deknived Indonesia,"Pisau Lipat Browning Pointed Knife , Kategori Folded Knife . Drop Point Blade , Material Bilah Stainless Steel . Anti Karat Dan Tahan Korosi Jenis Bilah Drop Point Umumnya Di Hutan Berfungsi Untuk Melubangi Kayu Atau Suatu Object Tertentu ... Finishing Mata Pisau Dengan WhetStone. Sudah Diasah Dan Siap Digunakan... Dilengkapi Dengan Clip Penjepit Dan Pemecah Kaca . Full Automatic Spring System. Cukup Menekan Pelatuk Pisau Untuk Mengeluarkan Pisau Secara Keseluruhan . Garansi Jika Produk Yang Di Terima Mengecewakan / Atau Ada Masalah Lain Seputar Produk , Masalah Pengiriman Dan Sebagainya Di Mohon Agan Masukan Komplain . Spesifikasi : Kondisi Mata Pisau : Sudah Di Asah Sampai Mampu Menyayat 32 Lapis Kertas HVS / Setara Dengan 5 Lipatan Kertas HVS ( Silahkan Disimak VIdeonya ) Panjang Total : +-22 Cm Panjang Bilah : +-9.5 Cm Panjang Handle : +-12.5 Cm Lebar Bilah : +-1.9 Cm Tebal Bilah : +-3 Mm Bahan Bilah : Stainless Steel Dapat Dilipat : Ya Dapat Di Lock : Ya Sistem Keluar Masuk Bilah : Automatic Spring Sistem ( Sekali Tekan Keluar Keseluruhan ) Kelengkapan : 1 Unit Pisau Lipat Dan Box"
MIZU HOME,"SURVIVE IN THE WILDERNESS ~ with our NAIFU POCKET KNIFE ! Saat Camping, gunakan NAIFU untuk memotong tali, ranting maupun untuk mempersiapkan makanan Saat Travelling, gunakan NAIFU untuk memotong buah-buahan dan alat potong saat emergency **MIZU mengingatkan Anda untuk membawa NAIFU di dalam bagasi CHECK-IN saat terbang atau naik kereta supaya ia aman dibawa VERSATILE DAILY USE ~ NAIFU juga bisa digunakan sebagai letter opener (untuk memotong amplop surat) & package opener (untuk membuka paket kiriman belanjaan Anda) COMPACT & PORTABLE ~ NAIFU bisa dilipat sehingga menjadi lebih compact (tidak akan memakan banyak tempat) & aman dibawa ke mana pun juga karena ujung tajam pisau masuk ke dalam lipatannya NAIFU juga gampang dicantolkan ke gantungan kunci biar Anda tidak lupa membawanya HIGH QUALITY STAINLESS STEEL ~ Terbuat dari besi stainless bermutu, NAIFU kuat, tajam, anti-karat dan tahan lama Jika Anda merawatnya dengan baik, NAIFU akan awet dipakai dan bisa selalu membantu Anda :) Bahan	: Stainless Steel (Pisau) & Mahogany (Pegangan) Terlipat	: 8.4 x 2.4 x 1.4cm Terbuka	: 15 x 2 x 1.4cm Pisau	: Panjang 2.5inci ; Tebal mm Berat	: 72g VARIAN yang BISA DIPILIH = READY STOCK!! *Harga di atas adalah harga untuk 1pcs pisau + rantainya *Silahkan beli lebih untuk mendapat harga grosir *Produk tidak memiliki logo MIZU HOME, logo di photo hanyalah watermark saja *Perkenankan penyimpangan pengukuran 1-3mm karena barang diukur dgn tangan  *FREE KARTON SESUAI KEBUTUHAN PRODUK & packing aman! *Sebelum dikirim, kami sudah cek barang dlm kondisi baik *Jadi, kerusakan yg terjadi dlm pengiriman bukan tanggung jawab kami, harap klaim ke ekspedisi *Membeli = setuju dgn syarat kami *Follow our Instagram @MIZUHOMEid www.instagram.com/MIZUHOMEID & our sister store @MIZULIVING www.instagram.com/MIZULIVING untuk update promo produk terbaru kami *TIPS CERDAS : BELANJALAH LEBIH DARI 1 BARANG DI 1 TOKO SUPAYA HEMAT BIAYA PENGIRIMAN"
Deknived Indonesia,"Pisau Lipat Jeep Titanium Rosewood , Kategori Folded Knife . Drop Point Blade Finishing Titanium (Yang ""Abu-Abu"") . Anti Karat Dan Tahan Korosi Jenis Bilah Drop Point Umumnya Di Hutan Berfungsi Untuk Melubangi Kayu Atau Suatu Object Tertentu ... Finishing Mata Pisau Dengan WhetStone. Sudah Diasah Dan Siap Digunakan... Dilengkapi Dengan Klip Penjepit Untuk Di Selipkan Pada Saku Full Automatic Spring System . Cukup Menekan Pelatuk Pisau Untuk Mengeluarkan Pisau Secara Keseluruhan ( Spring Sistem ) Garansi Jika Produk Yang Di Terima Mengecewakan / Atau Ada Masalah Lain Seputar Produk , Masalah Pengiriman Dan Sebagainya Di Mohon Agan Masukan Komplain . Spesifikasi : Kondisi Mata Pisau : Sudah Di Asah Sampai Mampu Menyayat 32 Lapis Kertas HVS / Setara Dengan 5 Lipatan Kertas HVS ( Silahkan Disimak VIdeonya ) Grade : Original Panjang Total : 22 Cm Panjang Bilah : 10 Cm Panjang Handle : 12 Cm Lebar Bilah : 2 Cm Tebal Bilah : 3 Mm Dapat Di Lock : Ya Kelengkapan : 1 Unit Pisau Lipat Dan Box"
Qstock,"Material	Stainless Steel Dimensi	Panjang Total: sekitar 225 mm Panjang Bilah: sekitar 105 mm Panjang Gagang: sekitar 120 mm Warna: HITAM PUTIH MULTI WARNA Pisau ini merupakan pisau lipat unik yang biasa disebut sebagai pisau balisong. Selain digunakan untuk memotong atau mengupas sesuatu, biasanya digunakan sebagai permainan trik dengan cara melipat dan membuka pisau secara cepat menggunakan satu tangan saja. Bahan Stainless Steel Pisau ini menggunakan bahan stainless steel berkualitas yang dijamin kuat, kokoh, serta awet. Bahan ini mudah dibersihkan sehingga awet untuk penggunaan jangka panjang. Mekanisme Lipat Hadir dengan menggunakan mekanisme lipat sehingga dapat dimasukkan ke dalam saku atau tas tanpa perlu khawatir akan melukai Anda. Anda dapat membawa pisau ini dengan mudah sehingga dapat memamerkan pada teman Anda. PISAU LIPAT BALISONG TRAINING: https://www.tokopedia.com/qstock/pisau-lipat-outdoor-training-serbaguna-balisong-portable-knife-hitam SISIR LIPAT BALISONG: https://www.tokopedia.com/qstock/sisir-besi-lipat-butterfly-knife-training-balisong-trick-benchmade PERHATIAN !!! ""Wajib Videokan Pembukaan Paket (Unboxing)"" - Tanpa video paket TIDAK MENERIMA KOMPLAIN APAPUN - Rekam video yang jelas mulai sebelum buka paket sampai selesai buka paket. - Tidak menerima video yang setelah paket dibuka baru direkam / paket dibungkus ulang baru di Videokan - Maksimal Komplain 1x24 jam dari barang diterima Klik untuk melihat poduk lainnya: https://www.tokopedia.com/qstock Happy shopping! :-)"
